what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424370763651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424370768936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424370778374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424370782030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424370784006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424370795647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424370796425
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1424370796486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424370819645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424370822840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424370891580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424370922204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424370929694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424370932248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424370932819
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1424370932878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424371012318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424371025436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424371026611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424371026769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424371026944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424371027324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424371028833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424371036181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424371040758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424371073132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424371076273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424371077256
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1424371077304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424371277509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424371352248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424371357111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424372341370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424372341895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424372395091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424372395723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424372563821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424372602038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424372607509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424372610721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424372613260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424372613702
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1424372613747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424372621993
