what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424018955967
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424018956086
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424018956201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424018979364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424018988855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019000352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019001135
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424019001161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextView",1424019001161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019004915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019008084
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424019008271
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424019008360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424019032061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424019044602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019048215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019049694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019049722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019051042
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1424019051052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019055073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019060346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextView",1424019060351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019061507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019062686
executed,command,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.command.activateTask",1424019062701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019063371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019065225
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424019065294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextEditor",1424019065294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424019071698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424019098053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019112295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424019113035
